TIMESTAMP,NEE,VPD,USTAR,TA,SW_IN,H,LE
201401011300,-9999.000000,2.269965,0.750950,25.749670,178.187500,12.893007,71.064494
201401011330,-9999.000000,2.127271,0.521867,25.328270,87.477390,-9999.000000,-9999.000000
201401011400,-9999.000000,2.201250,0.956520,25.883050,595.924400,231.275069,92.420027
201401011430,-9999.000000,2.654016,0.978222,27.381140,427.539900,75.245006,160.272578
201401011500,-9999.000000,2.737968,0.673374,27.800420,262.110500,30.962939,103.442087
201401011530,-9999.000000,3.004653,0.820697,28.472210,206.690600,12.033306,103.320256
201401011600,-9999.000000,3.101728,0.789923,28.741230,134.119500,-23.529672,61.373709
201401011630,-9999.000000,3.129241,1.022846,28.722280,122.026000,-41.416504,294.905425
201401011700,-9999.000000,2.463462,1.130276,26.813020,94.555730,-9999.000000,-9999.000000
201401011730,-9999.000000,2.142615,0.771863,25.733250,72.948180,-27.131682,73.497950
201401011800,-9999.000000,2.083221,1.084340,25.066500,34.032410,-96.416174,159.759118
201401011830,-9999.000000,1.769104,0.866417,23.628790,28.654970,48.007249,-2.789914
201401011900,-9999.000000,1.621177,0.493295,22.969940,16.628020,-14.300582,28.878891
201401011930,-9999.000000,1.584294,0.247787,22.775250,3.647719,-7.709967,7.577524
201401012000,-9999.000000,1.574179,0.217690,22.683600,-0.391586,-14.111603,18.607725
201401012030,-9999.000000,1.674689,0.350840,23.092610,-0.729229,-25.341145,21.460640
201401012100,-9999.000000,1.716451,0.251670,23.519530,-1.117404,-22.306368,32.105380
201401012130,-9999.000000,1.678230,0.163810,23.457400,-1.731106,-9999.000000,-9999.000000
201401012200,-9999.000000,1.475679,0.731369,23.407790,-7.657752,-9999.000000,-9999.000000
201401012230,-9999.000000,1.144632,0.373183,22.657400,-2.172557,-9999.000000,-9999.000000
201401012300,-9999.000000,1.092492,0.441931,23.090820,-0.237654,-22.352259,-1.952106
201401012330,-9999.000000,1.012337,0.503681,23.147680,-0.782966,-15.891922,8.711904
201401020000,-9999.000000,0.878456,0.434643,22.798010,-2.984063,-9999.000000,-9999.000000
201401020030,-9999.000000,0.803260,0.337508,21.820800,-1.730544,90.902594,84.266644
201401020100,-9999.000000,0.738619,0.152989,20.324680,-2.054418,-2.509863,8.800335
201401020130,0.263399,0.709649,0.052830,19.956080,-1.897324,-1.227142,0.253208
201401020200,0.360569,0.667261,0.149403,19.578740,-0.781212,-0.161969,4.189990
201401020230,1.022775,0.600674,0.067877,19.313440,-0.267716,-2.690607,-4.415185
201401020300,6.926881,0.557189,0.283287,19.730730,-0.038120,-21.834685,-30.566836
201401020330,-9999.000000,0.450576,0.583619,20.054160,-1.327437,-9999.000000,-9999.000000
201401020400,5.823824,0.335007,0.613301,18.713210,-2.739929,16.600905,41.420541
201401020430,0.106037,0.314754,0.582771,17.884690,-2.535499,-16.201082,-21.691058
201401020500,1.201416,0.319135,0.550449,16.783910,-2.074761,-6.613521,12.565926
201401020530,-0.003520,0.320641,0.632008,16.094720,7.372582,-14.745179,4.053240
201401020600,-0.248358,0.358653,0.653600,15.815780,59.437530,3.758787,16.189067
201401020630,-1.535970,0.437852,0.576708,15.839890,100.781000,8.518650,13.959032
201401020700,-3.068699,0.521908,0.580033,16.142450,142.541900,31.795163,29.734241
201401020730,-2.888639,0.580680,0.658074,16.204550,194.565500,50.233500,37.679690
201401020800,-6.749456,0.695842,0.625409,16.397150,230.196700,59.459079,40.187114
201401020830,-6.933181,0.793723,0.778765,16.846060,361.568100,200.094588,87.425157
201401020900,-5.132574,0.939419,0.441144,17.377480,408.398100,108.417623,45.725837
201401020930,-7.907250,1.026838,0.838312,17.849700,464.411500,300.272062,170.204594
201401021000,-6.738723,1.058921,0.660669,18.146210,639.073200,239.637153,44.084438
201401021030,-5.375063,1.113423,0.461369,18.718670,492.819800,148.487652,51.013977
201401021100,-7.671165,1.171464,0.427234,19.155210,574.926900,154.818372,113.593018
201401021130,-6.133148,1.312952,0.390570,19.933640,762.887600,227.503246,99.645133
201401021200,-8.227691,1.466275,0.531391,20.866970,-9999.000000,263.743436,127.249060
201401021230,-8.724970,1.652505,0.833863,21.793770,639.730500,358.904473,197.918089
201401021300,-9999.000000,1.747395,0.632818,22.126860,-9999.000000,-9999.000000,-9999.000000
201401021330,-5.652407,1.825085,0.416941,22.782170,510.643100,158.572351,86.000942
201401021400,-3.898678,1.929396,0.470927,23.187400,496.933200,106.939856,61.436951
201401021430,-6.029267,2.080567,0.717560,23.871790,385.769400,152.166172,157.791529
201401021500,-3.150436,2.248964,0.487141,24.432150,363.426500,83.014335,59.039390
201401021530,-3.366235,2.328377,0.661455,24.692290,344.334600,84.353737,93.334873
201401021600,-2.121208,2.395939,0.784398,25.058350,272.874200,71.671394,93.041170
201401021630,0.027384,2.407646,0.740836,25.055160,159.887800,44.263414,84.677980
201401021700,0.525077,2.364700,0.603200,24.995230,111.994800,18.857762,18.023422
201401021730,1.386789,2.308994,0.551980,24.717350,97.726910,-0.735008,31.589704
201401021800,1.344550,2.210033,0.516823,24.360450,66.270360,0.725339,20.286721
201401021830,0.790736,2.115221,0.413274,24.132410,40.000990,-8.352324,-19.587411
201401021900,1.567476,2.014924,0.313620,23.886760,32.180510,-12.434727,12.651080
201401021930,3.645964,1.917749,0.371608,23.438420,15.978520,-3.961070,7.451765
201401022000,2.661864,1.782334,0.434142,22.720110,0.102460,-11.823075,5.952595
201401022030,1.556381,1.657851,0.255469,22.231900,-2.157313,-6.172961,-13.779981
201401022100,3.196397,1.511723,0.383027,21.729540,-1.918832,-4.755553,-7.074093
201401022130,-9999.000000,1.281709,0.484093,20.908290,-2.498084,-9999.000000,-9999.000000
201401022200,1.905971,1.143749,0.296077,20.287970,-1.898492,-12.812119,4.209053
201401022230,1.651179,1.035452,0.336077,19.695280,-2.177794,5.271867,-6.685676
201401022300,2.811016,0.896463,0.449326,18.872290,-2.104696,14.786249,1.726371
201401022330,2.718034,0.780654,0.424239,18.055160,-1.826075,5.148732,1.462208
201401030000,2.566213,0.734752,0.446250,17.725430,-1.425775,-2.922326,3.299395
201401030030,1.244805,0.646221,0.541129,16.943280,-1.803871,-0.959697,-2.637409
201401030100,1.087460,0.589056,0.317867,16.454030,-2.328825,-11.938375,-2.864687
201401030130,2.739967,0.538387,0.517494,16.064400,-1.961516,-16.547125,-0.264961
201401030200,2.294867,0.519420,0.407105,15.940770,-0.644829,1.330836,4.094120
201401030230,1.851848,0.507234,0.360011,15.782220,-1.129523,-1.115277,3.097420
201401030300,2.016664,0.499905,0.396200,15.648800,-0.952345,-2.169098,1.422368
201401030330,2.366134,0.479497,0.592547,15.401650,-0.722280,5.035767,8.250940
201401030400,1.999207,0.484772,0.465465,15.308970,-0.970987,6.792570,14.211706
201401030430,1.914143,0.472831,0.433405,15.066310,-1.632506,0.405032,9.298093
201401030500,2.476422,0.446849,0.392059,14.751630,-0.813582,2.874393,8.164611
201401030530,4.075112,0.442987,0.499541,14.651060,6.231116,8.519365,6.471875
201401030600,0.292033,0.441300,0.423846,14.553090,29.480960,11.061628,6.180019
201401030630,0.228751,0.443670,0.420595,14.613610,59.488780,10.596119,6.870743
201401030700,-0.771630,0.481262,0.529992,15.017910,142.638400,45.704471,25.780893
201401030730,-3.377860,0.555316,0.450419,15.687580,230.577300,96.098821,41.307932
201401030800,-3.893946,0.643009,0.410503,16.397610,173.554600,63.107918,36.025203
201401030830,-0.861804,0.694927,0.355043,16.783690,206.024900,91.144954,30.555414
201401030900,-6.099730,0.735898,0.452984,17.077220,157.504300,78.987127,89.155392
201401030930,-6.456141,0.806027,0.418039,17.596870,231.059300,106.043064,56.827093
201401031000,-4.350449,0.936956,0.213607,18.480730,289.367100,85.883615,74.558591
201401031030,-11.595149,1.158806,0.222990,19.708480,456.709300,41.235739,81.807852
201401031100,-9.696486,1.548271,0.306054,21.865590,-9999.000000,168.015300,105.499661
201401031130,-2.274237,1.932242,0.331635,23.846100,-9999.000000,312.189189,10.700948
201401031200,-8.611054,2.080409,0.729969,24.569250,-9999.000000,329.171325,117.375204
201401031230,-9999.000000,2.156836,0.922531,25.657360,-9999.000000,-9999.000000,-9999.000000
201401031300,-9999.000000,2.226003,0.683975,26.343470,-9999.000000,-9999.000000,-9999.000000
201401031330,-10.214372,2.250475,1.000981,27.028290,-9999.000000,530.074230,205.235749
201401031400,-8.276152,2.279078,0.799194,27.289520,-9999.000000,332.572615,97.450056
201401031430,-6.714413,2.476138,0.929682,28.009380,-9999.000000,375.623201,131.651003
201401031500,-4.149913,2.553414,0.867848,28.131940,799.669900,321.467881,106.028416
201401031530,-5.525683,2.674391,1.248994,28.098740,821.626900,339.715253,11.346972
201401031600,-9999.000000,2.637526,1.184549,27.896930,811.101400,-9999.000000,-9999.000000
201401031630,-1.425671,2.596074,1.352060,27.263440,694.075400,393.183527,488.263461
201401031700,-3.581022,2.621716,1.176784,26.513060,597.696900,213.861113,41.910759
201401031730,-3.645800,2.623273,1.430155,25.936470,495.550100,242.422737,30.495601
201401031800,-1.798436,2.487489,1.214912,25.318860,379.303400,159.634845,21.558279
201401031830,-1.588578,2.330617,1.166207,24.660780,262.278200,85.798831,47.590566
201401031900,0.326190,2.139863,1.137185,23.767730,148.167300,32.656191,49.293132
201401031930,1.878889,1.990769,1.099724,22.891970,55.462470,25.319135,19.218083
201401032000,2.224682,1.799287,0.915900,21.872760,2.045734,-46.471346,14.667724
201401032030,2.314547,1.696568,0.756762,21.210160,-4.857100,-42.112096,-0.538033
201401032100,2.003023,1.590295,0.554584,20.732990,-4.812905,-45.511850,-1.114281
201401032130,3.236669,1.495034,0.692761,20.264190,-4.683013,-66.717519,4.617967
201401032200,2.750636,1.435811,0.832656,19.849190,-4.746570,-65.191827,7.028261
201401032230,2.139034,1.356519,0.598278,19.279280,-4.757333,-33.018560,-0.620269
201401032300,2.582916,1.262581,0.685250,18.553550,-4.747806,-33.239133,31.102107
201401032330,2.527771,1.196093,0.671986,17.978650,-4.815215,-52.352401,6.032511
201401040000,2.962486,1.099170,0.682461,17.432810,-4.587322,-48.574554,-10.397834
201401040030,1.421893,0.962374,0.844049,16.804310,-4.429720,-32.123807,-7.749050
201401040100,-9999.000000,0.894366,0.725402,16.140220,-4.696949,-9999.000000,-9999.000000
201401040130,1.002491,0.932960,0.588700,15.501350,-4.905019,-21.579678,34.644663
201401040200,2.845165,0.853667,0.627056,14.903310,-4.489932,-47.121771,-5.119654
201401040230,2.047281,0.746774,0.562939,14.322080,-4.647355,-40.392860,-5.743371
201401040300,0.930916,0.661546,0.389742,13.725070,-4.789105,-30.497838,-1.521095
201401040330,3.403764,0.593156,0.663018,13.294690,-4.518387,-51.265948,-5.177111
201401040400,2.220519,0.551920,0.564678,13.045980,-4.419906,-23.721742,-3.189551
201401040430,1.327209,0.501241,0.336667,12.609980,-4.605726,-19.663156,0.198837
201401040500,0.514978,0.452361,0.136468,12.105310,-4.074983,-5.023512,0.932514
201401040530,0.215107,0.421705,0.097471,11.784620,6.911327,-4.762629,-0.325698
201401040600,0.322877,0.417193,0.133956,11.755630,58.773880,-10.224721,1.052123
201401040630,-1.746948,0.435079,0.201604,12.075450,148.895500,-26.199651,-3.568481
201401040700,-3.496949,0.546550,0.468754,13.194020,256.327300,41.024013,32.947403
201401040730,-7.421994,0.651732,0.701602,14.032990,367.989900,106.440011,59.306569
201401040800,-5.345611,0.756110,0.733133,14.802430,471.951800,259.789751,49.618530
201401040830,-9.088927,0.854958,0.718086,15.602690,573.325600,217.144538,61.816349
201401040900,-11.113145,0.916522,0.877925,16.076190,558.311200,294.708225,75.876649
201401040930,-7.609393,0.949138,0.651007,16.472500,480.206500,172.366566,64.265050
201401041000,-7.000350,0.972377,0.771792,16.809020,-9999.000000,185.251262,59.855003
201401041030,-5.642280,1.011919,0.699327,17.256480,-9999.000000,169.338952,52.757322
201401041100,-7.796330,1.033379,0.749979,17.564900,-9999.000000,330.135385,75.338551
201401041130,-10.108411,1.069337,0.863074,18.218140,-9999.000000,484.981879,56.499675
201401041200,-12.600189,1.193040,0.989875,18.625840,-9999.000000,465.557938,242.401252
201401041230,-7.331890,1.345048,0.832409,19.142470,-9999.000000,423.264411,75.025801
201401041300,-8.143142,1.565433,0.804610,20.162500,-9999.000000,416.890680,135.174402
201401041330,-13.093385,1.693113,1.036541,20.946810,-9999.000000,544.573492,176.851053
201401041400,-11.879727,1.808106,1.173086,21.667770,-9999.000000,691.728157,133.490644
201401041430,-10.824680,1.866008,1.006631,21.985830,-9999.000000,532.208409,150.929904
201401041500,-7.151334,1.964049,0.572799,22.436100,863.382300,367.231486,90.511651
201401041530,-7.767660,2.057308,0.719059,22.894720,821.285400,494.637728,120.131695
201401041600,-8.282119,2.223161,0.723065,23.762040,819.901900,398.717959,125.288659
201401041630,-5.016978,2.213337,0.743366,23.621880,586.752400,325.891363,79.462014
201401041700,-3.640713,2.230464,0.727706,23.714380,376.914600,109.367661,53.379848
201401041730,-1.575360,2.210113,0.666656,23.621500,319.589000,86.769092,47.307672
201401041800,-0.449185,2.163863,0.630490,23.404460,175.918900,20.295977,37.718491
201401041830,-0.886785,2.145081,0.578510,23.382670,190.208800,35.130971,40.781596
201401041900,-0.716551,2.128846,0.608644,23.369050,148.737400,19.715006,29.030577
201401041930,0.707300,1.994593,0.625993,22.663480,53.562820,-23.799061,26.455371
201401042000,2.679326,1.475403,0.682956,20.203200,1.467400,-15.291338,-8.272688
201401042030,2.214883,1.213005,0.503687,18.624910,-5.052754,-3.034301,-3.773306
201401042100,2.560832,1.095647,0.500477,17.927420,-4.434962,-20.015468,-9.580915
201401042130,1.447185,1.013321,0.395460,17.424010,-4.430923,-32.892944,-0.910917
201401042200,1.713612,0.940095,0.352422,16.924590,-4.353900,-38.076826,0.557748
201401042230,1.155094,0.865212,0.237229,16.359510,-4.040110,-16.924152,0.289205
201401042300,0.843375,0.807091,0.297817,15.890500,-4.061530,-21.791396,1.114223
201401042330,0.641332,0.752869,0.224898,15.366660,-4.194503,-17.318658,2.428023
201401050000,0.453111,0.700850,0.153100,14.918710,-3.952700,-11.664093,0.270275
201401050030,0.120340,0.668077,0.055362,14.673710,-3.588724,-2.179828,-0.002946
201401050100,0.009905,0.639739,0.034744,14.449260,-3.293936,-0.637551,-0.033745
201401050130,0.326998,0.574122,0.071460,13.873000,-3.678986,-2.514622,-0.056270
201401050200,0.663614,0.504800,0.086327,13.181310,-3.653960,-4.853538,-0.415438
201401050230,-0.164425,0.441059,0.048616,12.529450,-3.690536,-0.257339,-0.137575
201401050300,-0.500474,0.417164,0.089215,12.280380,-3.644382,0.178759,-0.512031
201401050330,0.194360,0.413135,0.067339,12.413390,-2.761735,-1.265375,-0.561792
201401050400,-0.059545,0.407859,0.028871,12.357190,-2.500429,0.586698,0.105810
201401050430,-0.120404,0.397694,0.035574,12.339570,-1.537648,-1.017034,0.227707
201401050500,0.329691,0.373187,0.054801,12.145610,-0.872691,-0.574496,0.722652
201401050530,0.861759,0.353275,0.069215,11.890410,8.479227,-10.062414,-1.331272
201401050600,0.956535,0.332787,0.049831,11.725800,52.623070,1.676556,0.750339
201401050630,-1.356707,0.411286,0.045976,12.713740,145.924200,-1.000796,-3.664966
201401050700,-0.732505,0.461110,0.234360,13.821700,249.791300,43.872411,23.650298
201401050730,-5.179885,0.630035,0.462146,15.314440,354.417400,36.831198,52.373948
201401050800,-6.718946,0.782310,0.715938,16.201400,467.640100,179.655584,70.757217
201401050830,-11.244988,0.893626,0.982365,16.807130,576.625300,206.346243,100.052209
201401050900,-7.567235,1.043019,0.850430,17.562270,681.224100,200.870556,85.501148
201401050930,-11.594333,1.168978,1.114563,18.403660,778.398800,489.364936,123.682842
201401051000,-10.652367,1.243714,1.116847,18.899820,862.793100,511.200099,139.141900
201401051030,-10.324867,1.380758,1.139477,19.785690,936.326100,371.285386,109.743034
201401051100,-10.312312,1.474078,1.165541,20.322460,999.563500,374.772151,96.733323
201401051130,-10.197103,1.567181,1.289006,20.864320,1042.830000,441.929790,117.581702
201401051200,-10.435035,1.700468,1.259183,21.613900,1082.263000,500.937884,119.442608
201401051230,-8.266210,1.824219,1.398821,22.340220,1098.856000,465.457236,92.117993
201401051300,-9.423192,1.967974,1.428300,23.091100,1084.743000,493.260035,120.400006
201401051330,-8.122179,1.976290,-9999.000000,23.171880,-9999.000000,344.725756,65.082731
201401051400,-8.602764,2.082469,1.507515,23.853340,-9999.000000,511.015851,114.086044
201401051430,-8.172036,2.112520,-9999.000000,23.965230,756.303400,398.863059,159.606355
201401051500,-5.924026,2.236779,1.426109,24.518990,878.800200,406.577053,86.080641
201401051530,-7.246011,2.314650,-9999.000000,24.837710,744.518600,471.231296,118.784465
201401051600,-4.039124,2.293098,1.356483,24.625850,429.748400,161.562793,68.673390
201401051630,-5.542716,2.260400,1.420866,24.614270,384.398100,199.306020,80.548184
201401051700,-3.606666,2.130388,1.207146,24.120630,229.430100,112.770462,64.956541
201401051730,-9999.000000,1.823690,1.423767,22.927420,375.588700,-9999.000000,-9999.000000
201401051800,-3.662780,1.617403,1.210258,22.001860,191.449600,71.696814,53.365421
201401051830,-2.061628,1.428717,1.295357,21.203580,139.773400,115.665067,0.959181
201401051900,-1.859117,1.378434,1.107618,20.638440,81.527500,-3.830024,-2.060153
201401051930,0.321190,1.413576,1.174524,20.110640,44.803840,-14.123839,50.980889
201401052000,2.331707,1.388073,0.959007,19.553440,1.678795,-56.337035,-2.539108
201401052030,2.406346,1.338921,0.695276,19.191310,-4.519876,-36.249380,2.494460
201401052100,2.206067,1.280066,0.566083,18.787400,-4.708410,-40.579016,-5.303471
201401052130,3.781351,1.382208,0.857692,18.564710,-5.001813,-87.090694,-13.724417
201401052200,2.185444,1.395107,0.780505,18.164820,-5.033414,-53.398344,12.204733
201401052230,3.019846,1.333097,0.698450,17.734900,-4.815828,-79.285733,9.894363
201401052300,2.429461,1.270118,0.626579,17.407880,-5.075272,-63.061415,4.284383
201401052330,0.853965,1.160212,0.200337,16.601320,-5.080779,-33.933686,1.834531
201401060000,3.357973,1.103964,0.501060,16.292610,-4.386231,-58.570009,9.020101
201401060030,3.017299,1.109099,0.627377,16.069330,-4.817614,-64.528283,19.023856
201401060100,1.749247,1.032833,0.472940,15.516460,-4.944047,-52.405415,1.094934
201401060130,3.845361,0.879376,0.749711,14.818130,-4.522490,-54.864478,-20.004370
201401060200,2.729253,0.798329,0.819258,14.366350,-4.538707,-41.623493,-1.500361
201401060230,1.595242,0.724637,0.744748,13.863100,-4.468038,-44.814456,-0.803858
201401060300,1.410216,0.661058,0.513249,13.378220,-4.638766,-38.245383,1.316907
201401060330,3.606029,0.619021,0.692448,13.015150,-4.256677,-37.533198,-4.446124
201401060400,2.385776,0.571286,0.636264,12.694680,-3.981686,-48.625166,-4.036478
201401060430,1.232815,0.519412,0.310561,12.229500,-4.598058,-21.979378,-0.096626
201401060500,3.296362,0.469827,0.318413,11.745370,-3.728619,-35.835957,-2.674124
201401060530,1.582336,0.433843,0.377320,11.554740,2.399699,-34.339634,-2.553410
201401060600,1.850063,0.434640,0.388428,11.642150,52.621650,-31.676017,-0.292214
201401060630,-0.182722,0.480249,0.650198,12.138320,99.325790,9.383021,16.830998
201401060700,-5.130043,0.585238,0.635893,12.826690,277.415600,71.729050,22.458651
201401060730,-7.460397,0.724402,0.950624,13.689280,372.099800,129.819942,70.889444
201401060800,-6.310040,0.772365,0.880281,14.013950,432.864900,166.678992,62.546226
201401060830,-7.405766,0.865062,1.040125,14.612180,544.710400,215.153046,50.025023
201401060900,-8.448679,0.980776,1.227301,15.141920,641.239700,250.021846,142.304535
201401060930,-9.428282,1.021590,1.127374,15.408840,685.569100,247.071909,170.903571
201401061000,-8.366356,1.082657,1.253307,15.707690,523.547100,325.712142,85.218851
201401061030,-10.416813,1.118592,1.256757,16.018270,-9999.000000,488.373509,96.900046
201401061100,-10.429535,1.216615,1.171137,16.914320,-9999.000000,464.133001,114.611321
201401061130,-7.985244,1.248998,1.168094,17.018320,-9999.000000,288.357650,71.017034
201401061200,-11.126176,1.322634,1.350451,17.663650,-9999.000000,456.242648,47.870073
201401061230,-8.515333,1.403232,1.122553,18.213930,-9999.000000,431.525965,86.206761
201401061300,-9.535733,1.428774,1.105219,18.554870,-9999.000000,538.556569,77.430773
201401061330,-10.715686,1.513776,1.146895,19.188090,-9999.000000,571.476275,105.313953
201401061400,-12.071448,1.621135,1.238837,19.875650,910.508200,604.205797,129.478614
201401061430,-8.221818,1.637179,1.204106,19.937110,1027.707000,489.449329,76.256979
201401061500,-6.789444,1.658904,1.186679,20.105570,913.178500,433.237964,131.237559
201401061530,-8.152885,1.738075,1.188630,20.678210,789.267300,503.182708,101.029796
201401061600,-4.704921,1.673717,0.951475,20.250610,526.125900,220.784102,69.266440
201401061630,-5.788065,1.697312,1.026182,20.366540,622.272100,307.194505,81.393209
201401061700,-7.303171,1.681086,1.211391,20.171130,590.492800,341.415237,79.094272
201401061730,-4.443638,1.575486,1.268809,19.461390,493.191500,276.757298,17.541161
201401061800,-2.339537,1.515891,1.064156,18.885000,373.752700,144.691067,34.945925
201401061830,-2.579977,1.425876,1.190984,18.249040,257.861200,117.898141,21.987019
201401061900,-1.416246,1.325956,1.273694,17.590930,148.799800,92.943324,35.945641
201401061930,-0.022116,1.194169,1.022880,16.743230,55.184020,7.684492,5.590775
201401062000,1.071793,1.004805,0.975151,15.783200,3.266957,-44.799991,72.533004
201401062030,1.337002,0.806082,1.078736,14.934790,-2.416601,-15.490295,4.053679
201401062100,-9999.000000,0.762075,1.074236,14.340800,-2.968154,-9999.000000,-9999.000000
201401062130,2.339127,0.761749,0.913385,13.830580,-3.816638,-33.936383,1.453967
201401062200,2.594171,0.722072,0.776730,13.527490,-3.992077,-39.647954,-3.903500
201401062230,2.093365,0.674592,0.589721,13.207730,-4.046803,-42.934259,-1.813355
201401062300,1.865595,0.633990,0.667991,13.031350,-2.756748,-21.886175,-6.161243
201401062330,2.116145,0.614212,0.734434,12.933350,-3.552615,-19.175382,9.609299
201401070000,1.509838,0.600101,0.586069,12.681590,-3.862655,-40.151351,8.780388
201401070030,1.603993,0.631572,0.600704,12.756740,-1.328536,-34.447640,15.120197
201401070100,3.266735,0.661516,0.799656,12.933750,-1.656058,-16.090540,12.162813
201401070130,1.991067,0.625981,0.805430,12.893160,-1.532544,-2.757803,-7.143126
201401070200,4.146332,0.591555,0.970533,12.762290,-1.135525,8.489716,1.777589
201401070230,1.989342,0.580193,0.929564,12.670090,-1.258132,2.449081,3.931511
201401070300,2.147706,0.571500,0.990308,12.606930,-1.835247,0.964590,3.465444
201401070330,1.831807,0.550607,0.796845,12.430350,-1.641907,-13.514906,5.214137
201401070400,1.457647,0.558836,0.850691,12.521450,-1.119551,-1.772632,5.941484
201401070430,3.590124,0.530136,0.852522,12.416260,-1.408277,-0.260508,-0.179057
201401070500,3.568242,0.507866,0.704784,12.256310,-2.814499,-6.119700,23.289528
201401070530,0.931382,0.488135,0.711782,12.080260,4.925267,-27.224110,0.612514
201401070600,1.517109,0.473663,0.718207,12.036930,55.265950,-12.152693,16.612182
201401070630,1.933752,0.497461,0.660065,12.395890,141.726200,33.604335,19.552114
201401070700,-4.013630,0.572963,0.769504,13.032090,249.102300,77.952558,49.410244
201401070730,-7.935537,0.639319,0.970190,13.530450,361.465700,149.950807,62.376648
201401070800,-5.169947,0.740916,0.899809,14.107800,469.912200,195.449646,62.089385
201401070830,-6.918737,0.899648,1.334658,14.831120,578.982300,307.758345,72.041361
201401070900,-6.174412,0.994759,1.179107,15.687170,681.265400,322.445866,92.305000
201401070930,-6.021296,1.042033,1.170871,16.081840,774.251000,419.269536,44.261258
201401071000,-8.751711,1.081552,1.332702,16.525090,859.361500,587.355955,99.018595
201401071030,-7.380030,1.142191,1.175242,17.057720,932.391200,444.069276,94.368488
201401071100,-7.731094,1.196174,1.275512,17.427270,993.639800,518.033335,134.982985
201401071130,-7.342240,1.243245,1.178274,17.809490,1041.098000,519.198981,87.551677
201401071200,-10.385578,1.286012,1.446921,18.191080,1076.070000,-9999.000000,149.173691
201401071230,-10.221398,1.371753,1.335029,18.910630,1096.362000,612.716978,56.262106
201401071300,-9.975632,1.339990,1.347642,18.940410,1098.175000,634.700492,84.189249
201401071330,-9999.000000,1.381481,1.308437,19.302580,1086.075000,544.116293,88.034768
201401071400,-8.358446,1.431690,1.386993,19.610300,1053.267000,613.125915,89.335094
201401071430,-9.835090,1.471881,1.394774,19.826840,1009.365000,619.935714,93.743159
201401071500,-6.837726,1.496542,1.118426,19.986610,953.560200,429.471016,61.775890
201401071530,-6.484034,1.494438,1.525277,19.972220,882.083700,569.700763,88.607531
201401071600,-8.185942,1.544472,1.496164,20.179210,797.771100,529.912244,69.923519
201401071630,-6.299058,1.558676,1.328305,20.326090,702.441700,380.588994,61.167978
201401071700,-6.600080,1.551577,1.234700,20.255890,599.798600,336.044576,46.244622
201401071730,-4.811762,1.516840,1.239148,20.014370,488.885500,280.726379,22.795537
201401071800,-2.821091,1.440651,1.256489,19.502770,375.020400,185.145157,35.683450
201401071830,-2.096579,1.393147,1.273607,19.092460,261.029500,152.656033,32.809075
201401071900,-0.742035,1.335774,1.178455,18.700080,149.364000,119.484079,34.673222
201401071930,1.213596,1.224369,0.903509,18.001680,54.481290,24.212930,1.032947
201401072000,3.105574,1.087549,0.954243,17.117290,3.652796,1.524310,-3.222451
201401072030,1.856404,0.971594,1.008677,16.334640,-3.896166,-32.376693,0.101577
201401072100,2.380409,0.871913,0.938452,15.656980,-4.111263,-29.798938,-3.992236
