TIMESTAMP,NEE,VPD,USTAR,TA,SW_IN,H,LE
201501050200,1.249988,0.605420,0.635798,14.007960,-3.367269,-33.090799,3.341172
201501050230,2.524548,0.536973,0.744108,13.684990,-3.193504,-25.960480,-18.756290
201501050300,1.928859,0.477069,0.612783,13.522160,-3.182809,-22.373895,-18.760985
201501050330,2.378220,0.432563,0.683625,13.465210,-3.065013,-22.137431,-19.708923
201501050400,1.848187,0.407629,0.697684,13.363800,-3.137025,-27.190911,-3.613636
201501050430,1.987765,0.393189,0.738758,13.314630,-3.081332,-24.638043,-5.318695
201501050500,1.675365,0.371643,0.751701,13.157330,-2.970227,-26.638939,-1.725074
201501050530,1.203010,0.361257,0.506742,13.050420,5.467978,-20.679020,0.061965
201501050600,0.545968,0.366933,0.714961,13.195500,52.217000,-10.907878,1.427912
201501050630,-1.473702,0.401701,0.919020,13.735140,138.054600,31.244065,11.294640
201501050700,-2.886795,0.478699,0.755845,14.576330,242.816100,82.179260,28.836074
201501050730,-3.679551,0.584476,0.762376,15.572650,345.698300,123.444676,43.182303
201501050800,-6.384102,0.705670,0.819014,16.690640,453.651200,172.848345,54.781228
201501050830,-5.286689,0.840778,0.728914,17.927530,558.967800,186.664559,61.469836
201501050900,-6.749312,1.013762,0.760883,19.347720,660.579500,292.974802,120.216946
201501050930,-6.420573,1.260592,0.627185,21.037950,751.518100,277.308682,106.933069
201501051000,-6.233184,1.452197,0.717187,22.226340,839.262700,357.637117,94.450191
201501051030,-5.802002,1.632153,0.587366,23.353600,919.030000,284.574052,147.354975
201501051100,-6.394257,1.892526,0.604443,24.420680,960.315700,274.634116,276.364835
201501051130,-5.395448,2.372783,0.603211,25.953810,993.407900,364.806135,380.227891
201501051200,-4.647449,2.728038,0.565989,26.998490,1074.955000,498.470469,201.980729
201501051230,-4.403138,2.912040,0.700975,28.000230,1003.464000,410.548710,139.253054
201501051300,-4.507316,2.995854,0.854375,28.446180,989.314900,512.434918,249.903978
201501051330,-4.039748,2.819523,0.587461,28.039130,979.939900,335.843092,83.507608
201501051400,-3.154508,3.064191,0.620080,28.948590,966.762500,502.562406,56.145970
201501051430,-0.888281,3.265846,0.766991,29.700080,937.130600,370.917716,78.326928
201501051500,-1.786316,3.432973,0.870187,30.307550,959.831800,428.955691,275.847233
201501051530,-1.460269,3.463882,0.515055,30.332320,889.284400,286.402711,42.320675
201501051600,-0.698450,3.611700,0.594454,30.717740,779.549600,309.417393,105.545996
201501051630,-2.112396,3.613457,0.884633,30.658400,692.407200,337.089897,35.626388
201501051700,-1.129155,3.522906,0.766663,30.582000,530.207600,227.418884,48.926759
201501051730,-1.273809,3.458225,0.889874,30.476530,421.582300,132.031457,27.100166
201501051800,0.195609,3.176522,0.905852,29.743280,352.352100,125.089551,33.920010
201501051830,0.390609,2.869650,1.100166,28.510800,242.911800,93.635236,17.392177
201501051900,-9999.000000,2.634459,1.092608,27.405670,143.650800,-9999.000000,-9999.000000
201501051930,-9999.000000,2.185341,0.911881,25.820960,56.094450,-9999.000000,-9999.000000
201501052000,2.157419,1.612457,0.759323,23.925200,5.230820,-26.395773,3.963835
201501052030,2.301437,1.191257,0.581450,21.970760,-4.597606,24.089591,-10.816781
201501052100,3.146520,1.021017,0.640748,20.810700,-4.459109,2.688258,8.728674
201501052130,4.279256,0.847584,0.805720,19.465720,-4.355052,36.346573,19.902278
201501052200,3.380313,0.687342,0.856638,18.092340,-4.170874,-11.740926,-11.229316
201501052230,2.023478,0.595269,0.865357,17.175870,-3.698846,-17.659580,-9.262586
201501052300,2.460677,0.546110,0.815878,16.663730,-3.725534,-23.356538,-9.263971
201501052330,1.761530,0.504548,0.669295,16.127770,-3.777545,-12.193056,6.113992
201501060000,2.470662,0.499056,0.700603,15.844400,-3.516197,-38.983948,-13.725987
201501060030,1.730736,0.480526,0.564693,15.612880,-3.312172,-20.608303,-3.570479
201501060100,1.100271,0.457458,0.483434,15.443570,-3.383132,-27.120330,-2.634982
201501060130,2.324240,0.420225,0.524907,15.214380,-3.342748,-26.299122,-9.608886
201501060200,3.184170,0.379218,0.718409,15.030090,-3.198580,-36.975486,-11.125289
201501060230,2.549654,0.345301,0.484293,14.994890,-3.285735,-35.927231,-9.639099
201501060300,2.948416,0.323233,0.528801,14.955460,-3.192167,-32.730567,-9.567396
201501060330,1.789477,0.314569,0.412264,14.971070,-3.038994,-31.975180,-3.859440
201501060400,1.526291,0.306888,0.297148,14.964000,-2.838663,-27.713784,-3.034534
201501060430,1.992442,0.291950,0.349690,14.984240,-2.705513,-31.977743,-6.186863
201501060500,2.145400,0.292094,0.391855,15.101470,-2.359410,-30.006896,-3.828901
201501060530,1.304652,0.281554,0.242907,15.051100,3.620560,-16.888642,-1.002663
201501060600,1.230517,0.286227,0.270334,15.211110,49.645570,-19.167288,-5.675061
201501060630,0.117117,0.332439,0.302364,15.834870,112.990400,-7.878671,-9.502059
201501060700,-1.087103,0.428402,0.435681,16.909000,214.879400,80.557945,33.186786
201501060730,-4.966097,0.607455,0.597885,18.525690,328.949000,168.405123,65.959416
201501060800,-3.773453,0.806457,0.415934,20.140910,436.740000,170.687578,72.843082
201501060830,-4.860840,1.032470,0.485552,21.813920,539.285900,189.920737,78.351393
201501060900,-9999.000000,1.201890,0.454336,23.278300,639.477100,-9999.000000,-9999.000000
201501060930,-7.069243,1.403864,0.423557,24.627020,730.494000,273.537176,52.763201
201501061000,-8.405336,1.680252,0.412496,26.066770,812.377700,167.372260,38.729265
201501061030,-6.230682,1.949068,0.237280,27.317770,884.324800,198.726059,67.783111
201501061100,-6.245078,2.294561,0.537116,28.513780,946.119600,238.438310,152.983782
201501061130,-4.004755,2.568446,0.541324,29.409610,987.751800,345.281938,259.491101
201501061200,-5.002319,2.846322,0.597543,30.218320,1023.258000,400.517137,122.164180
201501061230,-9999.000000,3.179619,0.920938,31.268290,1034.266000,-9999.000000,-9999.000000
201501061300,-4.416442,3.406558,0.671513,31.967540,1103.932000,575.777284,66.336157
201501061330,-2.492764,3.506055,0.671319,32.294720,735.055500,450.136476,27.460659
201501061400,-2.235284,3.503363,0.455556,32.307480,766.011200,188.952557,95.270727
201501061430,-9999.000000,3.783933,0.335929,33.015870,785.049500,-9999.000000,-9999.000000
201501061500,-2.520483,4.157647,0.401580,34.042870,1030.247000,404.938570,223.649646
201501061530,-0.141202,4.326954,0.611798,34.180980,656.608600,267.944484,173.520396
201501061600,-0.110311,4.234984,0.695900,33.897010,543.819200,247.159191,137.269658
201501061630,1.401114,4.155299,0.252078,33.681100,322.619000,63.627366,25.021548
201501061700,2.275173,4.310460,0.420526,34.117550,483.093000,175.284458,54.401104
201501061730,1.452411,4.459420,0.433005,34.528400,460.577500,211.834162,71.661102
201501061800,1.212029,4.531479,0.351602,34.602380,356.797500,77.991715,64.621920
201501061830,-9999.000000,4.545651,0.542344,34.560640,209.843300,-9999.000000,-9999.000000
201501061900,1.185699,3.246891,1.044337,31.493910,131.189900,11.103074,5.809744
201501061930,4.176536,2.771825,0.766211,29.669750,47.312230,60.376544,2.407611
201501062000,4.452582,2.323260,0.586762,27.928860,3.276060,35.862166,-2.218143
201501062030,2.963584,2.043456,0.508350,26.708090,-4.077100,-16.016194,7.900837
201501062100,3.860944,1.834462,0.536111,25.753080,-4.004423,-13.009223,-7.773491
201501062130,-9999.000000,1.621309,0.563489,25.005390,-3.894209,-9999.000000,-9999.000000
201501062200,-9999.000000,1.306557,0.625781,24.109640,-3.826423,-9999.000000,-9999.000000
201501062230,2.634535,1.134973,0.541910,23.346900,-3.666287,-28.662218,-7.812142
201501062300,2.172258,0.997125,0.438534,22.607910,-3.650430,-21.840960,-5.257054
201501062330,1.930351,0.893528,0.358882,21.982100,-3.273544,-19.142744,-1.673307
201501070000,2.896827,0.822204,0.393285,21.521840,-3.163894,-14.719252,-0.744324
201501070030,2.881840,0.772396,0.395280,21.213500,-2.867042,-26.520519,-3.165748
201501070100,1.148521,0.732848,0.256638,20.967160,-2.693925,-13.792749,0.847679
201501070130,2.234872,0.692175,0.309942,20.786240,-2.466494,-19.823071,-3.730245
201501070200,1.679718,0.640210,0.231676,20.502480,-2.728470,-20.339888,-3.706105
201501070230,0.788484,0.616746,0.276352,20.395780,-2.827650,-10.574720,-2.232758
201501070300,0.318932,0.561208,0.079649,20.046480,-2.489300,-3.221495,-0.095145
201501070330,-0.109924,0.544967,0.080231,19.960890,-2.202819,0.174472,0.316871
201501070400,0.081491,0.517915,0.124794,19.792030,-2.178283,1.394345,0.116877
201501070430,0.082660,0.479635,0.063616,19.533820,-2.152779,1.722755,0.279925
201501070500,0.172453,0.447445,0.064904,19.384040,-1.501270,1.336046,0.389669
201501070530,0.075017,0.445960,0.066048,19.368860,4.920010,-0.579807,0.195736
201501070600,0.298244,0.414193,0.040771,19.135710,46.438670,0.356918,-0.419022
201501070630,-0.675059,0.460717,0.121197,19.612210,126.675500,-0.352721,2.419654
201501070700,-0.060213,0.777804,0.192728,21.704670,213.682400,-0.380198,36.048496
201501070730,4.010255,1.287411,0.482922,24.661120,302.332600,-17.216008,53.175708
201501070800,-3.830198,1.587726,0.833761,26.126670,420.264300,96.419915,43.267729
201501070830,-7.028466,1.693964,0.991319,26.701450,525.276100,233.790021,94.096303
201501070900,-7.210990,1.844647,0.889756,27.417740,625.191100,278.425313,119.068988
201501070930,-9.566281,2.188473,0.735741,28.960200,716.644300,247.050193,112.525302
201501071000,-8.807650,2.403824,0.846465,29.691660,805.415200,422.206594,144.722657
201501071030,-6.217949,2.655544,0.836474,30.527390,888.648100,421.199932,130.442264
201501071100,-4.222802,2.884402,0.887290,31.269470,973.080700,533.119685,45.243160
201501071130,-3.840643,3.053232,0.974259,31.773180,783.592900,472.449483,45.458367
201501071200,-2.979606,3.292007,0.978755,32.570750,1058.690000,451.463900,83.663211
201501071230,-3.074863,3.611733,0.540441,33.411420,1046.074000,279.748570,66.867340
201501071300,-1.762965,3.926095,0.699322,34.237740,1025.531000,512.544870,62.923002
201501071330,-1.311963,4.182555,0.746504,35.035130,951.794300,485.230066,86.331758
201501071400,-1.714910,4.301538,0.697270,35.311570,742.578700,308.223533,14.194610
201501071430,-1.345463,4.256505,0.718717,35.109930,357.187200,191.587453,-2.611310
201501071500,-0.970612,4.586846,1.085786,35.968150,814.227300,463.307505,100.206891
201501071530,-0.142899,4.395077,0.837734,35.245740,413.176300,186.605271,-4.812130
201501071600,-1.888689,4.284225,0.883871,34.966820,631.412400,251.579915,61.305838
201501071630,-0.030734,4.384103,0.601425,34.935860,270.235600,50.405090,124.659485
201501071700,-0.915441,4.621539,0.568697,35.570640,402.366600,98.993327,38.185832
201501071730,-2.856503,4.953000,0.440849,36.468750,563.556400,183.335483,21.517063
201501071800,0.206041,4.807195,0.847983,36.003370,235.649400,81.742617,35.360272
201501071830,2.611389,4.614904,0.566620,35.390550,96.701130,-22.440978,33.913669
201501071900,2.060881,4.462212,0.443663,35.025590,80.892190,-16.945344,19.814826
201501071930,0.862173,4.315228,0.223429,34.659770,32.378520,-11.321658,4.382198
201501072000,2.316314,4.019327,0.302487,33.913810,0.875654,-37.178120,5.202938
201501072030,3.004704,3.729301,0.421821,33.196800,-2.970457,-34.254126,-18.765865
201501072100,3.174105,3.495156,0.448117,32.575720,-3.538818,-41.745024,9.737553
201501072130,2.235825,3.333398,0.335301,31.951880,-2.857006,-30.602328,40.380827
201501072200,5.501470,3.308935,0.727875,31.737360,-3.028790,-52.961272,13.858895
